frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,http.host,http.request.method,dns.qry.name
"243","Mar 27, 2025 02:33:18.845880000 India Standard Time","8.8.4.4","172.16.44.224","443","49993",,,,,
"244","Mar 27, 2025 02:33:18.871241000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"245","Mar 27, 2025 02:33:18.878026000 India Standard Time","104.18.27.90","172.16.44.224","443","49979",,,,,
"246","Mar 27, 2025 02:33:18.878026000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"247","Mar 27, 2025 02:33:18.887406000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"248","Mar 27, 2025 02:33:18.891141000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"249","Mar 27, 2025 02:33:18.891622000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"250","Mar 27, 2025 02:33:18.894106000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"251","Mar 27, 2025 02:33:18.919204000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"252","Mar 27, 2025 02:33:18.919204000 India Standard Time","172.16.44.224","104.18.27.90","49979","443",,,,,
"253","Mar 27, 2025 02:33:18.979284000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"254","Mar 27, 2025 02:33:18.979389000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"255","Mar 27, 2025 02:33:18.979389000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"256","Mar 27, 2025 02:33:18.986909000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"257","Mar 27, 2025 02:33:18.986909000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"258","Mar 27, 2025 02:33:18.986909000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"259","Mar 27, 2025 02:33:19.103102000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"260","Mar 27, 2025 02:33:19.103102000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"261","Mar 27, 2025 02:33:19.114819000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"262","Mar 27, 2025 02:33:19.127147000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"263","Mar 27, 2025 02:33:19.167929000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"264","Mar 27, 2025 02:33:19.170884000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"265","Mar 27, 2025 02:33:19.182913000 India Standard Time",,,,,,,,,
"266","Mar 27, 2025 02:33:19.193461000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"267","Mar 27, 2025 02:33:19.193554000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"268","Mar 27, 2025 02:33:19.193554000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"269","Mar 27, 2025 02:33:19.197258000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"270","Mar 27, 2025 02:33:19.197258000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"271","Mar 27, 2025 02:33:19.197258000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"272","Mar 27, 2025 02:33:19.200124000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"273","Mar 27, 2025 02:33:19.202633000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"274","Mar 27, 2025 02:33:19.218101000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"275","Mar 27, 2025 02:33:19.274367000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"276","Mar 27, 2025 02:33:19.274367000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"277","Mar 27, 2025 02:33:19.274367000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"278","Mar 27, 2025 02:33:19.274429000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"279","Mar 27, 2025 02:33:19.280528000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"280","Mar 27, 2025 02:33:19.280596000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"281","Mar 27, 2025 02:33:19.280808000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"282","Mar 27, 2025 02:33:19.287681000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"283","Mar 27, 2025 02:33:19.287681000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"284","Mar 27, 2025 02:33:19.296369000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"285","Mar 27, 2025 02:33:19.299377000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"286","Mar 27, 2025 02:33:19.299413000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"287","Mar 27, 2025 02:33:19.301341000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"288","Mar 27, 2025 02:33:19.301376000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"289","Mar 27, 2025 02:33:19.301779000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"290","Mar 27, 2025 02:33:19.301779000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"291","Mar 27, 2025 02:33:19.304136000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"292","Mar 27, 2025 02:33:19.304182000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"293","Mar 27, 2025 02:33:19.304345000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"294","Mar 27, 2025 02:33:19.304465000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"295","Mar 27, 2025 02:33:19.304491000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"296","Mar 27, 2025 02:33:19.306305000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"297","Mar 27, 2025 02:33:19.306305000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"298","Mar 27, 2025 02:33:19.306768000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"299","Mar 27, 2025 02:33:19.306813000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"300","Mar 27, 2025 02:33:19.307111000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"301","Mar 27, 2025 02:33:19.307111000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"302","Mar 27, 2025 02:33:19.307111000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"303","Mar 27, 2025 02:33:19.307111000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"304","Mar 27, 2025 02:33:19.307698000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"305","Mar 27, 2025 02:33:19.307726000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"306","Mar 27, 2025 02:33:19.312023000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"307","Mar 27, 2025 02:33:19.312023000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"308","Mar 27, 2025 02:33:19.312071000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"309","Mar 27, 2025 02:33:19.313242000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"310","Mar 27, 2025 02:33:19.313282000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"311","Mar 27, 2025 02:33:19.314905000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"312","Mar 27, 2025 02:33:19.326870000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"313","Mar 27, 2025 02:33:19.326870000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"314","Mar 27, 2025 02:33:19.326929000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"315","Mar 27, 2025 02:33:19.328796000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"316","Mar 27, 2025 02:33:19.334978000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"317","Mar 27, 2025 02:33:19.334978000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"318","Mar 27, 2025 02:33:19.334978000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"319","Mar 27, 2025 02:33:19.334978000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"320","Mar 27, 2025 02:33:19.334978000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"321","Mar 27, 2025 02:33:19.334978000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"322","Mar 27, 2025 02:33:19.334978000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"323","Mar 27, 2025 02:33:19.334978000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"324","Mar 27, 2025 02:33:19.363868000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"325","Mar 27, 2025 02:33:19.404051000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"326","Mar 27, 2025 02:33:19.404152000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"327","Mar 27, 2025 02:33:19.404152000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"328","Mar 27, 2025 02:33:19.408301000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"329","Mar 27, 2025 02:33:19.414690000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"330","Mar 27, 2025 02:33:19.414690000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"331","Mar 27, 2025 02:33:19.414690000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"332","Mar 27, 2025 02:33:19.584611000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"333","Mar 27, 2025 02:33:19.587993000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"334","Mar 27, 2025 02:33:19.587993000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"335","Mar 27, 2025 02:33:19.589861000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"336","Mar 27, 2025 02:33:19.594722000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"337","Mar 27, 2025 02:33:19.594722000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"338","Mar 27, 2025 02:33:19.609950000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"339","Mar 27, 2025 02:33:19.610089000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"340","Mar 27, 2025 02:33:19.610089000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"341","Mar 27, 2025 02:33:19.612376000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"342","Mar 27, 2025 02:33:19.612376000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"343","Mar 27, 2025 02:33:19.612376000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"344","Mar 27, 2025 02:33:19.625313000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"345","Mar 27, 2025 02:33:19.625368000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"346","Mar 27, 2025 02:33:19.628941000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"347","Mar 27, 2025 02:33:19.630126000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"348","Mar 27, 2025 02:33:19.636625000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"349","Mar 27, 2025 02:33:19.636677000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"350","Mar 27, 2025 02:33:19.642827000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"351","Mar 27, 2025 02:33:19.676159000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"352","Mar 27, 2025 02:33:19.676159000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"353","Mar 27, 2025 02:33:19.676159000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"354","Mar 27, 2025 02:33:19.676228000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"355","Mar 27, 2025 02:33:19.678946000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"356","Mar 27, 2025 02:33:19.679013000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"357","Mar 27, 2025 02:33:19.680671000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"358","Mar 27, 2025 02:33:19.680671000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"359","Mar 27, 2025 02:33:19.680755000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"360","Mar 27, 2025 02:33:19.684150000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"361","Mar 27, 2025 02:33:19.684298000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"362","Mar 27, 2025 02:33:19.687199000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"363","Mar 27, 2025 02:33:19.687199000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"364","Mar 27, 2025 02:33:19.687199000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"365","Mar 27, 2025 02:33:19.687199000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"366","Mar 27, 2025 02:33:19.687199000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"367","Mar 27, 2025 02:33:19.687331000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"368","Mar 27, 2025 02:33:19.687969000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"369","Mar 27, 2025 02:33:19.690065000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"370","Mar 27, 2025 02:33:19.690127000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"371","Mar 27, 2025 02:33:19.694160000 India Standard Time",,,,,,,,,
"372","Mar 27, 2025 02:33:19.694186000 India Standard Time","0.0.0.0","255.255.255.255",,,"68","67",,,
"373","Mar 27, 2025 02:33:19.694219000 India Standard Time",,,,,,,,,
"374","Mar 27, 2025 02:33:19.716104000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"375","Mar 27, 2025 02:33:19.716104000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"376","Mar 27, 2025 02:33:19.716104000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"377","Mar 27, 2025 02:33:19.716104000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"378","Mar 27, 2025 02:33:19.716104000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"379","Mar 27, 2025 02:33:19.716104000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"380","Mar 27, 2025 02:33:19.716104000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"381","Mar 27, 2025 02:33:19.716104000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"382","Mar 27, 2025 02:33:19.716104000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"383","Mar 27, 2025 02:33:19.716104000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"384","Mar 27, 2025 02:33:19.716379000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"385","Mar 27, 2025 02:33:19.719136000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"386","Mar 27, 2025 02:33:19.721044000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"387","Mar 27, 2025 02:33:19.721044000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"388","Mar 27, 2025 02:33:19.721044000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"389","Mar 27, 2025 02:33:19.721107000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"390","Mar 27, 2025 02:33:19.723396000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"391","Mar 27, 2025 02:33:19.725744000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"392","Mar 27, 2025 02:33:19.725744000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"393","Mar 27, 2025 02:33:19.725744000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"394","Mar 27, 2025 02:33:19.725797000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"395","Mar 27, 2025 02:33:19.727948000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"396","Mar 27, 2025 02:33:19.739460000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"397","Mar 27, 2025 02:33:19.743255000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"398","Mar 27, 2025 02:33:19.754252000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"399","Mar 27, 2025 02:33:19.767241000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"400","Mar 27, 2025 02:33:19.771088000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"401","Mar 27, 2025 02:33:19.771520000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"402","Mar 27, 2025 02:33:19.777193000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"403","Mar 27, 2025 02:33:19.777193000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"404","Mar 27, 2025 02:33:19.787093000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"405","Mar 27, 2025 02:33:19.787093000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"406","Mar 27, 2025 02:33:19.787157000 India Standard Time","172.16.44.224","104.22.27.181","50002","443",,,,,
"407","Mar 27, 2025 02:33:19.793447000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
"408","Mar 27, 2025 02:33:19.793447000 India Standard Time","104.22.27.181","172.16.44.224","443","50002",,,,,
